Date,Time,Product,ISIN,Reference exchange,Venue,Quantity,Price,,Local value,,Value EUR,Exchange rate,AutoFX Fee,Transaction and/or third party fees EUR,Total EUR,Order ID,
02-06-2022,15:12,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,37,"72,2500",EUR,"-2673,25",EUR,"-2673,25",,"0,00",,"-2673,25",4192eb48-3f69-466c-aa7a-be5626282f23
09-05-2022,12:30,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,10,"27,8800",EUR,"-278,80",EUR,"-278,80",,"0,00",,"-278,80",c204f247-8252-4c8a-99b6-d6d6ac12bbe7
09-05-2022,12:27,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,39,"71,6400",EUR,"-2793,96",EUR,"-2793,96",,"0,00",,"-2793,96",d49b0548-9954-4f2c-80dd-9c3ebfd0f575
26-04-2022,15:31,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,21,"74,5000",EUR,"-1564,50",EUR,"-1564,50",,"0,00",,"-1564,50",c9fc9d46-465b-4d9c-9d3c-e50c8d38e186
05-04-2022,11:16,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,33,"78,0000",EUR,"-2574,00",EUR,"-2574,00",,"0,00",,"-2574,00",cadebf3b-d293-45f7-a718-55acd8ecbd58
05-04-2022,10:55,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,11,"31,1000",EUR,"-342,10",EUR,"-342,10",,"0,00",,"-342,10",a7cb4e56-3b75-495a-9979-8f8999bedc0c
10-03-2022,09:32,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,13,"29,0000",EUR,"-377,00",EUR,"-377,00",,"0,00",,"-377,00",9dfaa864-f918-4a83-8c23-02aa23cffdcb
10-03-2022,09:25,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,36,"72,1000",EUR,"-2595,60",EUR,"-2595,60",,"0,00",,"-2595,60",16483893-bc7f-4fca-b2c7-c14a4879974a
04-03-2022,11:25,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,27,"73,1800",EUR,"-1975,86",EUR,"-1975,86",,"0,00",,"-1975,86",30015a09-f9ed-4c17-a2f3-0cee915d03c5
14-02-2022,09:34,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,16,"30,9500",EUR,"-495,20",EUR,"-495,20",,"0,00",,"-495,20",f11b1604-98b0-4c50-a981-f8f9ee26d022
14-02-2022,09:34,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,35,"73,3500",EUR,"-2567,25",EUR,"-2567,25",,"0,00",,"-2567,25",58de0825-27f6-45af-9cd8-55c3de9c9e79
24-01-2022,09:51,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,20,"74,0200",EUR,"-1480,40",EUR,"-1480,40",,"0,00",,"-1480,40",33601689-b286-4ab7-bc3a-79ae3ed8461f
14-01-2022,15:10,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,26,"76,2800",EUR,"-1983,28",EUR,"-1983,28",,"0,00",,"-1983,28",4af1f289-a458-4027-8077-6f582970ed5b
06-01-2022,16:32,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,20,"77,9950",EUR,"-1559,90",EUR,"-1559,90",,"0,00",,"-1559,90",0ad9e01e-00f8-4dc1-b1c4-7facf6d74708
04-01-2022,16:44,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,31,"79,4500",EUR,"-2462,95",EUR,"-2462,95",,"0,00",,"-2462,95",5a3a6467-b84c-430f-9822-28ce12aae1cc
04-01-2022,09:29,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,16,"31,6380",EUR,"-506,21",EUR,"-506,21",,"0,00",,"-506,21",f3c9f374-fb2f-49e7-b178-1cad7b80cabb
03-12-2021,10:09,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,34,"76,0500",EUR,"-2585,70",EUR,"-2585,70",,"0,00",,"-2585,70",3f28343f-7d3b-42e5-98df-9c34e069e776
03-12-2021,10:01,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,CEUX,14,"31,3490",EUR,"-438,89",EUR,"-438,89",,"0,00",,"-438,89",72c36dae-2b99-40dd-afd7-1523ece76776
30-11-2021,10:25,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,26,"75,7500",EUR,"-1969,50",EUR,"-1969,50",,"0,00",,"-1969,50",9ea6c822-423f-4026-9805-7c7cb68f3621
23-11-2021,13:41,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,25,"78,4700",EUR,"-1961,75",EUR,"-1961,75",,"0,00",,"-1961,75",103542d5-c614-48c3-ac8e-acd9bd5792bc
01-11-2021,12:40,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,14,"31,2500",EUR,"-437,50",EUR,"-437,50",,"0,00",,"-437,50",447fabbb-77a2-4a19-9d27-e474f0c25fda
29-10-2021,09:59,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,34,"74,8000",EUR,"-2543,20",EUR,"-2543,20",,"0,00",,"-2543,20",f93d4d42-9682-4536-8de1-7845ffb95db7
05-10-2021,14:52,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,37,"71,4350",EUR,"-2643,10",EUR,"-2643,10",,"0,00",,"-2643,10",1001e036-045a-4ff1-9618-610c663b0450
05-10-2021,10:21,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,8,"30,4700",EUR,"-243,76",EUR,"-243,76",,"0,00",,"-243,76",9dbccd29-66e2-4ab2-aa6c-c3956bf8d8e0
05-10-2021,10:21,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,3,"30,4700",EUR,"-91,41",EUR,"-91,41",,"0,00",,"-91,41",9dbccd29-66e2-4ab2-aa6c-c3956bf8d8e0
29-09-2021,09:48,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,27,"72,1400",EUR,"-1947,78",EUR,"-1947,78",,"0,00",,"-1947,78",a996d7e6-c804-479b-994c-0b8dcfcd656c
21-09-2021,16:53,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,25,"71,6100",EUR,"-1790,25",EUR,"-1790,25",,"0,00",,"-1790,25",64a9b886-16ed-45e0-bf55-a4680928ab07
02-09-2021,11:10,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,3,"73,4350",EUR,"-220,30",EUR,"-220,30",,"0,00","-2,04","-222,34",763c5ea6-fcf4-4d39-adb5-856032843930
02-09-2021,11:10,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,25,"73,4350",EUR,"-1835,88",EUR,"-1835,88",,"0,00",,"-1835,88",70957a60-9068-4277-9bb7-5605d8f0a898
02-09-2021,11:09,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,12,"31,6020",EUR,"-379,22",EUR,"-379,22",,"0,00",,"-379,22",2a986f0a-7a01-4bfa-a79d-6ae9660d1c4a
26-08-2021,09:16,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,50,"72,9000",EUR,"-3645,00",EUR,"-3645,00",,"0,00","-2,73","-3647,73",4a451924-3106-4e6c-a0c8-fb5a1427eaf7
26-08-2021,09:13,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,-24,"72,9000",EUR,"1749,60",EUR,"1749,60",,"0,00","-2,35","1747,25",f9bf9ae9-c403-4a78-ab90-e465f1fd151f
02-08-2021,11:33,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,11,"30,9450",EUR,"-340,40",EUR,"-340,40",,"0,00",,"-340,40",2e8ad6a4-7ac2-4908-b939-b7d6041c7606
02-08-2021,11:31,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,23,"71,5900",EUR,"-1646,57",EUR,"-1646,57",,"0,00",,"-1646,57",5e417b97-bbff-446f-a4cf-2efa97f192b0
02-07-2021,09:46,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,8,"32,2510",EUR,"-258,01",EUR,"-258,01",,"0,00",,"-258,01",f747acea-0a91-4590-9328-a519d5f68495
02-07-2021,09:46,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,24,"70,5400",EUR,"-1692,96",EUR,"-1692,96",,"0,00",,"-1692,96",a486e25e-3b64-475e-a1bf-3f7c895bfb9c
02-06-2021,12:03,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,25,"67,2000",EUR,"-1680,00",EUR,"-1680,00",,"0,00",,"-1680,00",37871a44-2740-4944-ba2d-50b4ca21427c
01-06-2021,16:50,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,8,"31,6900",EUR,"-253,52",EUR,"-253,52",,"0,00",,"-253,52",11b83b49-e228-4504-bf1c-a4cc3fcd1c0f
04-05-2021,09:26,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,25,"67,1600",EUR,"-1679,00",EUR,"-1679,00",,"0,00",,"-1679,00",c1c57634-6d25-4cf7-bece-7d8d83aa6ea6
04-05-2021,09:25,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,9,"31,1000",EUR,"-279,90",EUR,"-279,90",,"0,00",,"-279,90",02236d58-3d07-401f-b4bb-3bce32827f99
06-04-2021,11:29,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,2,"66,5100",EUR,"-133,02",EUR,"-133,02",,"0,00","-2,03","-135,05",c53e36b4-f2ef-449f-8af1-1c9437809c87
06-04-2021,11:29,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,4,"66,5100",EUR,"-266,04",EUR,"-266,04",,"0,00",,"-266,04",251eae46-7f3f-40bf-acb9-2ed5fe97f0f4
06-04-2021,11:29,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,19,"66,5000",EUR,"-1263,50",EUR,"-1263,50",,"0,00",,"-1263,50",251eae46-7f3f-40bf-acb9-2ed5fe97f0f4
06-04-2021,11:28,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,9,"31,5810",EUR,"-284,23",EUR,"-284,23",,"0,00","-2,06","-286,29",c6e212c0-aa56-4313-b121-7229b1c67397
25-02-2021,09:50,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,26,"62,9000",EUR,"-1635,40",EUR,"-1635,40",,"0,00",,"-1635,40",ee916b0b-55b2-453e-af40-a94873419816
25-02-2021,09:49,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,10,"31,7550",EUR,"-317,55",EUR,"-317,55",,"0,00","-2,06","-319,61",9349a8f7-3cee-4089-824e-7eab91f60103
01-02-2021,10:41,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,2,"60,4800",EUR,"-120,96",EUR,"-120,96",,"0,00","-2,02","-122,98",8749c831-bab6-43df-8dd1-0faaaba1cf95
01-02-2021,10:40,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,21,"60,4650",EUR,"-1269,76",EUR,"-1269,76",,"0,00",,"-1269,76",7fba1edc-6fec-4658-b35b-3462443de5de
01-02-2021,09:49,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,1,"60,3900",EUR,"-60,39",EUR,"-60,39",,"0,00",,"-60,39",38769785-786f-4bcc-85d9-944e15b4d540
01-02-2021,09:49,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,14,"30,8960",EUR,"-432,54",EUR,"-432,54",,"0,00","-2,09","-434,63",269b8f4d-4e39-4355-b890-7d7a62f68890
05-01-2021,09:36,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,7,"29,6620",EUR,"-207,63",EUR,"-207,63",,"0,00","-2,04","-209,67",32f27518-e9e8-4949-a89b-36642a63a5d0
05-01-2021,09:34,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,21,"59,4850",EUR,"-1249,18",EUR,"-1249,18",,"0,00",,"-1249,18",bfb57384-9649-46f8-864f-415cb5bb7fdc
01-12-2020,10:33,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,20,"59,3200",EUR,"-1186,40",EUR,"-1186,40",,"0,00",,"-1186,40",8cbedba3-2eee-471b-92af-f07de84f4303
01-12-2020,10:15,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,10,"28,1530",EUR,"-281,53",EUR,"-281,53",,"0,00","-2,06","-283,59",5c51e8f0-38c9-4923-ac2f-dadbc00a69d8
10-11-2020,15:40,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,1,"57,6000",EUR,"-57,60",EUR,"-57,60",,"0,00","-2,01","-59,61",dfcc2385-6247-43bf-b915-5e008eb7f287
10-11-2020,09:05,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,21,"57,7800",EUR,"-1213,38",EUR,"-1213,38",,"0,00",,"-1213,38",d97902a8-6bba-4673-bee2-0a4376396d15
10-11-2020,09:05,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,9,"27,5940",EUR,"-248,35",EUR,"-248,35",,"0,00","-2,05","-250,40",c49194d8-7081-41a0-a285-10b78bded367
24-09-2020,09:05,ISHARES CORE MSCI EM IMI UCITS ETF USD ACC,IE00BKM4GZ66,EAM,XAMS,11,"24,8640",EUR,"-273,50",EUR,"-273,50",,"0,00","-2,05","-275,55",97919a02-9ce0-4793-a58f-28715ec96b90
11-09-2020,09:49,ISHARES CORE MSCI WORLD UCITS ETF USD (ACC),IE00B4L5Y983,EAM,XAMS,22,"54,5000",EUR,"-1199,00",EUR,"-1199,00",,"0,00",,"-1199,00",962903b5-4f84-401e-b469-4cd8cfe1af61
